"Trial","DAP","Plot","Row","Range","Gen","Yield","VineMaturity","Red","Green","Blue","NGRDI","BGI","GLI","PH","Volume","Canopy","GLI_2"
"HARS_2020",100,167,13,12,"W17039-12",606.9844,5,50.6445922851562,74.6941528320312,39.8305702209473,0.211991190910339,0.500827133655548,0.272778451442719,0.290795773267746,1.11949348449707,96.819,0.266317784786224
"HARS_2020",108,167,13,12,"W17039-12",606.9844,5,44.7481231689453,62.8715362548828,34.5305519104004,0.19309027493,0.513707399368286,0.257889062166214,0.793779611587524,3.06500387191772,97.116,0.252452909946442
"HARS_2020",29,168,14,12,"W17058-5",330.57805,4,,,,,,,,0,0,-0.00297056883573532
"HARS_2020",36,168,14,12,"W17058-5",330.57805,4,,,,,,,,0,0,-0.015487271361053
"HARS_2020",42,168,14,12,"W17058-5",330.57805,4,98.1367034912109,118.360939025879,72.160270690918,0.102430924773216,0.58825021982193,0.177414819598198,0.0607583411037922,0.0265627447515726,11.001,0.0262346342206001
"HARS_2020",56,168,14,12,"W17058-5",330.57805,4,40.633171081543,55.5329322814941,25.6928329467773,0.177581995725632,0.436414778232574,0.279237478971481,0.17204187810421,0.401527404785156,58.726,0.171356603503227
"HARS_2020",76,168,14,12,"W17058-5",330.57805,4,41.991268157959,67.5721054077148,29.7580242156982,0.265437245368958,0.40564301609993,0.345125764608383,0.519104242324829,2.05779623985291,99.69,0.344325631856918
"HARS_2020",92,168,14,12,"W17058-5",330.57805,4,43.2943992614746,68.9474639892578,30.2708797454834,0.240018457174301,0.424772441387177,0.318013727664948,0.43718209862709,1.73834717273712,100,0.318013727664948
"HARS_2020",100,168,14,12,"W17058-5",330.57805,4,57.9522743225098,76.7280731201172,37.5631484985352,0.168481037020683,0.453941524028778,0.266329675912857,0.363309592008591,1.39638364315033,96.659,0.260551124811172
"HARS_2020",108,168,14,12,"W17058-5",330.57805,4,57.7583847045898,69.2502365112305,36.2158470153809,0.121718011796474,0.477666199207306,0.229416146874428,0.860730171203613,2.88039135932922,84.138,0.207713901996613
"HARS_2020",29,169,1,13,"W17037-57",312.63375,3,,,,,,,,0,0,-0.00203171861357987
"HARS_2020",36,169,1,13,"W17037-57",312.63375,3,60.0416679382324,65.4375,37.5416679382324,0.0466099865734577,0.562353432178497,0.152523785829544,0.0134747819975019,0.000187321056728251,0.35,-0.00900875963270664
"HARS_2020",42,169,1,13,"W17037-57",312.63375,3,77.6878890991211,98.5555267333984,58.6323394775391,0.130379870533943,0.570537149906158,0.199470564723015,0.034147921949625,0.0178741104900837,13.135,0.0316285900771618
"HARS_2020",56,169,1,13,"W17037-57",312.63375,3,34.7587623596191,49.5365104675293,24.347713470459,0.193795397877693,0.472464591264725,0.272696942090988,0.065205879509449,0.164966642856598,63.704,0.182752326130867
"HARS_2020",76,169,1,13,"W17037-57",312.63375,3,43.7651443481445,67.2446136474609,31.8123798370361,0.247582718729973,0.43284547328949,0.32288783788681,0.457810640335083,1.81582891941071,99.75,0.322361707687378
"HARS_2020",92,169,1,13,"W17037-57",312.63375,3,48.5126304626465,65.5666732788086,33.6233291625977,0.158981755375862,0.494222819805145,0.243327423930168,0.312395125627518,1.10109722614288,88.641,0.224202439188957
"HARS_2020",100,169,1,13,"W17037-57",312.63375,3,66.6916046142578,79.6664886474609,45.8653678894043,0.107537008821964,0.523812115192413,0.205379337072372,0.159114316105843,0.39117306470871,61.827,0.143691226840019
"HARS_2020",108,169,1,13,"W17037-57",312.63375,3,59.8088684082031,70.4099960327148,40.9074859619141,0.0994039922952652,0.538175702095032,0.19468329846859,0.675683438777924,1.26910281181335,47.265,0.108088836073875
"HARS_2020",29,170,2,13,"W17037-28",437.1004,3,,,,,,,,0,0,-0.00439073098823428
"HARS_2020",36,170,2,13,"W17037-28",437.1004,3,52,53,29.75,0.00985251553356647,0.551205933094025,0.132995143532753,0.0193023681640625,4.47223465016577e-05,0.058,-0.0137743139639497
"HARS_2020",42,170,2,13,"W17037-28",437.1004,3,79.4900665283203,99.8223114013672,61.5147705078125,0.124827936291695,0.593830704689026,0.187527403235435,0.0177525170147419,0.0109355403110385,15.505,0.0309712626039982
"HARS_2020",56,170,2,13,"W17037-28",437.1004,3,32.0175323486328,45.7165641784668,24.1572246551514,0.190509825944901,0.514670848846436,0.253293097019196,0.121142312884331,0.319146186113358,66.202,0.176627784967422
"HARS_2020",76,170,2,13,"W17037-28",437.1004,3,37.5601997375488,64.1000137329102,31.6029834747314,0.304688215255737,0.450871646404266,0.346374183893204,0.451566994190216,1.79459404945374,99.947,0.346230208873749
"HARS_2020",92,170,2,13,"W17037-28",437.1004,3,43.7953681945801,64.3618927001953,32.2294769287109,0.200322315096855,0.484979689121246,0.270307064056396,0.272710144519806,1.04981565475464,96.814,0.264099717140198
"HARS_2020",100,170,2,13,"W17037-28",437.1004,3,57.2577934265137,73.0980529785156,39.9590454101562,0.152153536677361,0.494383275508881,0.243310004472733,0.136851295828819,0.414568930864334,76.193,0.199214190244675
"HARS_2020",108,170,2,13,"W17037-28",437.1004,3,52.0383949279785,64.8511047363281,36.2312965393066,0.134431809186935,0.513032853603363,0.225079447031021,0.649309873580933,1.84894156455994,71.62,0.176008492708206
"HARS_2020",29,171,3,13,"W17039-23",544.258,5,,,,,,,,0,0,-0.00206452677957714
"HARS_2020",36,171,3,13,"W17039-23",544.258,5,60.488525390625,66.8295059204102,40.4655723571777,0.0525270067155361,0.593984663486481,0.145233541727066,0.0219719558954239,0.00194085435941815,2.223,-0.00154525181278586
"HARS_2020",42,171,3,13,"W17039-23",544.258,5,70.4369125366211,95.6731414794922,56.8183860778809,0.16032786667347,0.575531423091888,0.21344305574894,0.0546196512877941,0.0515669658780098,23.723,0.056317824870348
"HARS_2020",56,171,3,13,"W17039-23",544.258,5,32.1606712341309,46.2964820861816,24.0967597961426,0.198200076818466,0.505317211151123,0.261073261499405,0.000548111682292074,0.00157433701679111,72.235,0.196397438645363
"HARS_2020",76,171,3,13,"W17039-23",544.258,5,37.5262069702148,66.6194458007812,32.5556259155273,0.324314087629318,0.447516202926636,0.358194828033447,0.51614773273468,2.05233454704285,100,0.358194828033447
"HARS_2020",92,171,3,13,"W17039-23",544.258,5,44.9340057373047,74.4698715209961,34.4268684387207,0.259326159954071,0.44810163974762,0.318868070840836,0.291510313749313,1.12717926502228,97.278,0.312255382537842
"HARS_2020",100,171,3,13,"W17039-23",544.258,5,58.6668815612793,81.1844940185547,40.9747276306152,0.195193201303482,0.453552812337875,0.284797638654709,0.154345244169235,0.563113212585449,91.751,0.266537994146347
"HARS_2020",108,171,3,13,"W17039-23",544.258,5,58.8460426330566,74.7206726074219,39.6694946289062,0.141809687018394,0.486696809530258,0.239168465137482,0.674282968044281,2.31998419761658,86.512,0.215736612677574
"HARS_2020",29,172,4,13,"W17064-22",515.4237,3,,,,,,,,0,0,-0.00468980055302382
"HARS_2020",36,172,4,13,"W17064-22",515.4237,3,60.3008842468262,65.6902618408203,37.7522125244141,0.0462946817278862,0.553099513053894,0.156092494726181,0.0233640410006046,0.00152926205191761,1.647,-0.0034570733550936
"HARS_2020",42,172,4,13,"W17064-22",515.4237,3,73.5589447021484,98.8875350952148,55.4259185791016,0.158117637038231,0.535711228847504,0.228210866451263,0.0775578543543816,0.087810717523098,28.492,0.0707297325134277
"HARS_2020",56,172,4,13,"W17064-22",515.4237,3,34.0594329833984,51.3986663818359,24.4998226165771,0.220284402370453,0.460764855146408,0.292132824659348,-0.040408618748188,-0.145320177078247,90.47,0.268881171941757
